"filename";"caption";"date1";"date2";"date";"date3";"agent";"role";"agent2";"role2";"copyright";"source";"empty_column";"notes";"mon_id";"class_code";"classification";"agent3";"date_scan";"license";"url";"rights_text";"heidata";"heidoc"
"";"";"";"";"2021-08-27";"";"1156661";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"1156661";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"1156661";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-08-20";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-08-20";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-08-20";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"1156661";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-08-27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20	";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20	";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20	";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-01-20	";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"1248182";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-04-22";"";"1248182";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-04-22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-04-22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"1248182";"photographer";"";"";"";"";"";"";"";"";"Architekturfotografie";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-06-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-06-09";"";"1248182";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-07-14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2020-11-28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2021-02-07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-05-12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-18";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-06-18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-09-17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-09-17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-09-17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-09-17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-09-17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-09-17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08	";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2023-07-08	";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"KAT0600_D_2022_location_map";"{'en': {'direction': 'ltr', 'value': 'Cikaṃataḥ Gaṇeśa Mandira, location map";"";"";"";"";"";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"KAT0600";"4029783-4";"Karte";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"KAT0600_D_2022_site_plan";"{'en': {'direction': 'ltr', 'value': 'Cikaṃataḥ Gaṇeśa Mandira, site plan Anil Basukala";"";"";"";"";"";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"KAT0600";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"KAT0600_D_2022_floor_plan";"{'en': {'direction': 'ltr', 'value': 'Cikaṃataḥ Gaṇeśa Mandira, floor plan";"";"";"";"";"1156661";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"KAT0600";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4237_D_2022__site_plan";"{'en': {'direction': 'ltr', 'value': 'Ilānani Gaṇeśa Phalcā, site plan";"";"";"";"";"1173868";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4237";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4237_D_2022__floor_plan";"{'en': {'direction': 'ltr', 'value': 'Ilānani Gaṇeśa Phalcā, floor plan";"";"";"";"";"1238506";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4237";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4237_D_2022_section";"{'en': {'direction': 'ltr', 'value': 'Ilānani Gaṇeśa Phalcā, section";"";"";"";"";"1238506";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4237";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4237_D_2022_location_map";"{'en': {'direction': 'ltr', 'value': 'Ilānani Gaṇeśa Phalcā, location map";"";"";"";"";"";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4237";"4029783-4";"Karte";"1173868";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"";"";"";"";"";"";"1156661";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-19";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-07-20";"1248173";"";"1156661		";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"2011	";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-27";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506 ";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-25";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"1990";"2022-11-29";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"";"2022-11-29";"BN Karmaacharya";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1173868";"";"";"";"";"";""
"";"";"";"";"";"2022-11-29	";"BN Karmaacharya";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"2007";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"1990";"2023-01-17";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-11-21";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248176";"";"Sangita Rai";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1173868";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1173868";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1173868";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"";"";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-07-20";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"2022-07-07";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"2022-07-07";"";"1173885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"1990";"2022-07-20";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-07-20";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-23";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-23";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-25";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-19";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-19";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-25";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-27";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-22";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-23";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-19";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-11-03";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1173868";"";"";"";"";"";""
"";"";"";"";"";"";"1173868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"1990";"2022-09-25";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"2023-01-16";"2022-10-23";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1173868";"";"";"";"";"";""
"";"";"";"";"1990";"2022-10-23";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-10-22";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
"";"";"";"";"1990";"2022-10-22";"1248173";"";"1156661";"";"";"";"";"";"";"";"";"1238506";"";"";"";"";"";""
